hash,module,result
66ce6800ed49c843040f8c6aeb44cfb7,check title,1
66ce6800ed49c843040f8c6aeb44cfb7,check description,1
66ce6800ed49c843040f8c6aeb44cfb7,check viewport,1
66ce6800ed49c843040f8c6aeb44cfb7,check title_h1_match,0
66ce6800ed49c843040f8c6aeb44cfb7,check title_h1_identical,0
66ce6800ed49c843040f8c6aeb44cfb7,check kw_density,4.687
66ce6800ed49c843040f8c6aeb44cfb7,check word_count,64
66ce6800ed49c843040f8c6aeb44cfb7,check kw_count,3
66ce6800ed49c843040f8c6aeb44cfb7,check kw_in_url,1
66ce6800ed49c843040f8c6aeb44cfb7,check kw_in_description-og-name,0
66ce6800ed49c843040f8c6aeb44cfb7,check kw_in_description-og-property,0
66ce6800ed49c843040f8c6aeb44cfb7,check kw_in_href,23
66ce6800ed49c843040f8c6aeb44cfb7,check kw_in_link-text,1
66ce6800ed49c843040f8c6aeb44cfb7,check kw_in_source,61
66ce6800ed49c843040f8c6aeb44cfb7,check kw_in_meta-og,0
66ce6800ed49c843040f8c6aeb44cfb7,check kw_in_meta-description,0
66ce6800ed49c843040f8c6aeb44cfb7,check kw_in_meta-properties,0
66ce6800ed49c843040f8c6aeb44cfb7,check kw_in_meta-content,1
66ce6800ed49c843040f8c6aeb44cfb7,check kw_in_title-meta,0
66ce6800ed49c843040f8c6aeb44cfb7,check kw_in_title-og,0
66ce6800ed49c843040f8c6aeb44cfb7,check kw_in_title,1
66ce6800ed49c843040f8c6aeb44cfb7,check canonical,1
66ece8ef7f556ed878e18ce96178dadd,check url_length,69
66ece8ef7f556ed878e18ce96178dadd,robots_txt,1
66ece8ef7f556ed878e18ce96178dadd,source top,0
66ece8ef7f556ed878e18ce96178dadd,source shop,0
66ece8ef7f556ed878e18ce96178dadd,source search engine,0
66ece8ef7f556ed878e18ce96178dadd,source not optimized,0
66ece8ef7f556ed878e18ce96178dadd,source news,0
66ece8ef7f556ed878e18ce96178dadd,source known,0
66ece8ef7f556ed878e18ce96178dadd,source company,0
66ece8ef7f556ed878e18ce96178dadd,source ads,0
66ece8ef7f556ed878e18ce96178dadd,check h1,1
66ece8ef7f556ed878e18ce96178dadd,check nofollow,0
66ece8ef7f556ed878e18ce96178dadd,check wordpress,0
66ece8ef7f556ed878e18ce96178dadd,check sitemap,0
66ece8ef7f556ed878e18ce96178dadd,check og,1
66ece8ef7f556ed878e18ce96178dadd,micros counter,0
66ece8ef7f556ed878e18ce96178dadd,micros,0
66ece8ef7f556ed878e18ce96178dadd,check https,1
66ece8ef7f556ed878e18ce96178dadd,tools ads count,0
66ece8ef7f556ed878e18ce96178dadd,tools ads,0
66ece8ef7f556ed878e18ce96178dadd,tools social count,0
66ece8ef7f556ed878e18ce96178dadd,tools social,0
66ece8ef7f556ed878e18ce96178dadd,tools content count,0
66ece8ef7f556ed878e18ce96178dadd,tools content,0
66ece8ef7f556ed878e18ce96178dadd,tools caching count,0
66ece8ef7f556ed878e18ce96178dadd,tools caching,0
66ece8ef7f556ed878e18ce96178dadd,tools seo count,0
66ece8ef7f556ed878e18ce96178dadd,tools seo,0
66ece8ef7f556ed878e18ce96178dadd,tools analytics count,1
66ece8ef7f556ed878e18ce96178dadd,tools analytics,Google Tag Manager
66ece8ef7f556ed878e18ce96178dadd,check external links,7
66ece8ef7f556ed878e18ce96178dadd,check internal links,24
66ece8ef7f556ed878e18ce96178dadd,check title,1
66ece8ef7f556ed878e18ce96178dadd,check description,1
66ece8ef7f556ed878e18ce96178dadd,check viewport,1
66ece8ef7f556ed878e18ce96178dadd,check title_h1_match,1
66ece8ef7f556ed878e18ce96178dadd,check title_h1_identical,0
66ece8ef7f556ed878e18ce96178dadd,check kw_density,0.0
66ece8ef7f556ed878e18ce96178dadd,check word_count,4
66ece8ef7f556ed878e18ce96178dadd,check kw_count,0
66ece8ef7f556ed878e18ce96178dadd,check kw_in_url,0
66ece8ef7f556ed878e18ce96178dadd,check kw_in_description-og-name,0
66ece8ef7f556ed878e18ce96178dadd,check kw_in_description-og-property,0
66ece8ef7f556ed878e18ce96178dadd,check kw_in_href,0
66ece8ef7f556ed878e18ce96178dadd,check kw_in_link-text,0
66ece8ef7f556ed878e18ce96178dadd,check kw_in_source,1
66ece8ef7f556ed878e18ce96178dadd,check kw_in_meta-og,0
66ece8ef7f556ed878e18ce96178dadd,check kw_in_meta-description,0
66ece8ef7f556ed878e18ce96178dadd,check kw_in_meta-properties,0
66ece8ef7f556ed878e18ce96178dadd,check kw_in_meta-content,0
66ece8ef7f556ed878e18ce96178dadd,check kw_in_title-meta,0
66ece8ef7f556ed878e18ce96178dadd,check kw_in_title-og,0
66ece8ef7f556ed878e18ce96178dadd,check kw_in_title,0
66ece8ef7f556ed878e18ce96178dadd,check canonical,1
67a7ca625e8678f4bd9780baf30b53d0,check url_length,44
67a7ca625e8678f4bd9780baf30b53d0,robots_txt,1
67a7ca625e8678f4bd9780baf30b53d0,source top,1
67a7ca625e8678f4bd9780baf30b53d0,source shop,0
67a7ca625e8678f4bd9780baf30b53d0,source search engine,0
67a7ca625e8678f4bd9780baf30b53d0,source not optimized,0
67a7ca625e8678f4bd9780baf30b53d0,source news,0
67a7ca625e8678f4bd9780baf30b53d0,source known,0
67a7ca625e8678f4bd9780baf30b53d0,source company,0
67a7ca625e8678f4bd9780baf30b53d0,source ads,0
67a7ca625e8678f4bd9780baf30b53d0,check h1,1
67a7ca625e8678f4bd9780baf30b53d0,check nofollow,1
67a7ca625e8678f4bd9780baf30b53d0,check wordpress,0
67a7ca625e8678f4bd9780baf30b53d0,check sitemap,1
67a7ca625e8678f4bd9780baf30b53d0,check og,1
67a7ca625e8678f4bd9780baf30b53d0,micros counter,0
67a7ca625e8678f4bd9780baf30b53d0,micros,0
67a7ca625e8678f4bd9780baf30b53d0,check https,1
67a7ca625e8678f4bd9780baf30b53d0,tools ads count,0
67a7ca625e8678f4bd9780baf30b53d0,tools ads,0
67a7ca625e8678f4bd9780baf30b53d0,tools social count,0
67a7ca625e8678f4bd9780baf30b53d0,tools social,0
67a7ca625e8678f4bd9780baf30b53d0,tools content count,0
67a7ca625e8678f4bd9780baf30b53d0,tools content,0
67a7ca625e8678f4bd9780baf30b53d0,tools caching count,0
67a7ca625e8678f4bd9780baf30b53d0,tools caching,0
67a7ca625e8678f4bd9780baf30b53d0,tools seo count,0
67a7ca625e8678f4bd9780baf30b53d0,tools seo,0
67a7ca625e8678f4bd9780baf30b53d0,tools analytics count,1
67a7ca625e8678f4bd9780baf30b53d0,tools analytics,Piwik
67a7ca625e8678f4bd9780baf30b53d0,check external links,18
67a7ca625e8678f4bd9780baf30b53d0,check internal links,568
67a7ca625e8678f4bd9780baf30b53d0,check title,1
67a7ca625e8678f4bd9780baf30b53d0,check description,1
67a7ca625e8678f4bd9780baf30b53d0,check viewport,0
67a7ca625e8678f4bd9780baf30b53d0,check title_h1_match,0
67a7ca625e8678f4bd9780baf30b53d0,check title_h1_identical,0
67a7ca625e8678f4bd9780baf30b53d0,check kw_density,4.662
67a7ca625e8678f4bd9780baf30b53d0,check word_count,429
67a7ca625e8678f4bd9780baf30b53d0,check kw_count,20
67a7ca625e8678f4bd9780baf30b53d0,check kw_in_url,1
67a7ca625e8678f4bd9780baf30b53d0,check kw_in_description-og-name,0
67a7ca625e8678f4bd9780baf30b53d0,check kw_in_description-og-property,1
67a7ca625e8678f4bd9780baf30b53d0,check kw_in_href,62
67a7ca625e8678f4bd9780baf30b53d0,check kw_in_link-text,12
67a7ca625e8678f4bd9780baf30b53d0,check kw_in_source,23
67a7ca625e8678f4bd9780baf30b53d0,check kw_in_meta-og,1
67a7ca625e8678f4bd9780baf30b53d0,check kw_in_meta-description,1
67a7ca625e8678f4bd9780baf30b53d0,check kw_in_meta-properties,0
67a7ca625e8678f4bd9780baf30b53d0,check kw_in_meta-content,6
67a7ca625e8678f4bd9780baf30b53d0,check kw_in_title-meta,0
67a7ca625e8678f4bd9780baf30b53d0,check kw_in_title-og,1
67a7ca625e8678f4bd9780baf30b53d0,check kw_in_title,1
67a7ca625e8678f4bd9780baf30b53d0,check canonical,1
68735a5830f076e35628a02836594277,check url_length,39
68735a5830f076e35628a02836594277,robots_txt,0
68735a5830f076e35628a02836594277,tools analytics count,1
68735a5830f076e35628a02836594277,tools analytics,Etracker
68735a5830f076e35628a02836594277,check title_h1_match,2
68735a5830f076e35628a02836594277,check title_h1_identical,0
68735a5830f076e35628a02836594277,source top,0
68735a5830f076e35628a02836594277,source shop,0
68735a5830f076e35628a02836594277,source search engine,0
68735a5830f076e35628a02836594277,source not optimized,0
68735a5830f076e35628a02836594277,source news,0
68735a5830f076e35628a02836594277,source known,1
68735a5830f076e35628a02836594277,source company,0
68735a5830f076e35628a02836594277,source ads,0
68735a5830f076e35628a02836594277,check h1,1
68735a5830f076e35628a02836594277,check nofollow,0
68735a5830f076e35628a02836594277,check wordpress,0
68735a5830f076e35628a02836594277,check sitemap,0
68735a5830f076e35628a02836594277,check og,0
68735a5830f076e35628a02836594277,micros counter,0
68735a5830f076e35628a02836594277,micros,0
68735a5830f076e35628a02836594277,check https,1
68735a5830f076e35628a02836594277,tools ads count,0
68735a5830f076e35628a02836594277,tools ads,0
68735a5830f076e35628a02836594277,tools social count,0
68735a5830f076e35628a02836594277,tools social,0
68735a5830f076e35628a02836594277,tools content count,0
68735a5830f076e35628a02836594277,tools content,0
68735a5830f076e35628a02836594277,tools caching count,0
68735a5830f076e35628a02836594277,tools caching,0
68735a5830f076e35628a02836594277,tools seo count,0
68735a5830f076e35628a02836594277,tools seo,0
68735a5830f076e35628a02836594277,check external links,11
68735a5830f076e35628a02836594277,check internal links,242
68735a5830f076e35628a02836594277,check title,1
68735a5830f076e35628a02836594277,check description,0
68735a5830f076e35628a02836594277,check viewport,1
68735a5830f076e35628a02836594277,check kw_density,5.976
68735a5830f076e35628a02836594277,check word_count,251
68735a5830f076e35628a02836594277,check kw_count,15
68735a5830f076e35628a02836594277,check kw_in_url,1
68735a5830f076e35628a02836594277,check kw_in_description-og-name,0
68735a5830f076e35628a02836594277,check kw_in_description-og-property,0
68735a5830f076e35628a02836594277,check kw_in_href,28
68735a5830f076e35628a02836594277,check kw_in_link-text,5
68735a5830f076e35628a02836594277,check kw_in_source,20
68735a5830f076e35628a02836594277,check kw_in_meta-og,0
68735a5830f076e35628a02836594277,check kw_in_meta-description,0
68735a5830f076e35628a02836594277,check kw_in_meta-properties,0
68735a5830f076e35628a02836594277,check kw_in_meta-content,0
68735a5830f076e35628a02836594277,check kw_in_title-meta,0
68735a5830f076e35628a02836594277,check kw_in_title-og,0
68735a5830f076e35628a02836594277,check kw_in_title,1
68735a5830f076e35628a02836594277,check canonical,0
68985f2ac49e4617e5f685e9e0f6af09,check url_length,100
68985f2ac49e4617e5f685e9e0f6af09,robots_txt,1
68985f2ac49e4617e5f685e9e0f6af09,check title_h1_identical,0
68985f2ac49e4617e5f685e9e0f6af09,source top,0
68985f2ac49e4617e5f685e9e0f6af09,source shop,0
68985f2ac49e4617e5f685e9e0f6af09,source search engine,0
68985f2ac49e4617e5f685e9e0f6af09,source not optimized,0
68985f2ac49e4617e5f685e9e0f6af09,source news,0
68985f2ac49e4617e5f685e9e0f6af09,source known,0
68985f2ac49e4617e5f685e9e0f6af09,source company,0
68985f2ac49e4617e5f685e9e0f6af09,source ads,0
68985f2ac49e4617e5f685e9e0f6af09,check h1,1
68985f2ac49e4617e5f685e9e0f6af09,check nofollow,0
68985f2ac49e4617e5f685e9e0f6af09,check wordpress,0
68985f2ac49e4617e5f685e9e0f6af09,check sitemap,0
68985f2ac49e4617e5f685e9e0f6af09,check og,0
68985f2ac49e4617e5f685e9e0f6af09,micros counter,0
68985f2ac49e4617e5f685e9e0f6af09,micros,0
68985f2ac49e4617e5f685e9e0f6af09,check https,1
68985f2ac49e4617e5f685e9e0f6af09,tools ads count,0
68985f2ac49e4617e5f685e9e0f6af09,tools ads,0
68985f2ac49e4617e5f685e9e0f6af09,tools social count,0
68985f2ac49e4617e5f685e9e0f6af09,tools social,0
68985f2ac49e4617e5f685e9e0f6af09,tools content count,0
68985f2ac49e4617e5f685e9e0f6af09,tools content,0
68985f2ac49e4617e5f685e9e0f6af09,tools caching count,0
68985f2ac49e4617e5f685e9e0f6af09,tools caching,0
68985f2ac49e4617e5f685e9e0f6af09,tools seo count,0
68985f2ac49e4617e5f685e9e0f6af09,tools seo,0
68985f2ac49e4617e5f685e9e0f6af09,tools analytics count,0
68985f2ac49e4617e5f685e9e0f6af09,tools analytics,0
68985f2ac49e4617e5f685e9e0f6af09,check external links,9
68985f2ac49e4617e5f685e9e0f6af09,check internal links,140
68985f2ac49e4617e5f685e9e0f6af09,check title,1
68985f2ac49e4617e5f685e9e0f6af09,check description,0
68985f2ac49e4617e5f685e9e0f6af09,check viewport,1
68985f2ac49e4617e5f685e9e0f6af09,check title_h1_match,2
68985f2ac49e4617e5f685e9e0f6af09,check kw_density,11.764
68985f2ac49e4617e5f685e9e0f6af09,check word_count,102
68985f2ac49e4617e5f685e9e0f6af09,check kw_count,12
68985f2ac49e4617e5f685e9e0f6af09,check kw_in_url,1
68985f2ac49e4617e5f685e9e0f6af09,check kw_in_description-og-name,0
68985f2ac49e4617e5f685e9e0f6af09,check kw_in_description-og-property,0
68985f2ac49e4617e5f685e9e0f6af09,check kw_in_href,26
68985f2ac49e4617e5f685e9e0f6af09,check kw_in_link-text,7
68985f2ac49e4617e5f685e9e0f6af09,check kw_in_source,20
68985f2ac49e4617e5f685e9e0f6af09,check kw_in_meta-og,0
68985f2ac49e4617e5f685e9e0f6af09,check kw_in_meta-description,0
68985f2ac49e4617e5f685e9e0f6af09,check kw_in_meta-properties,0
68985f2ac49e4617e5f685e9e0f6af09,check kw_in_meta-content,0
68985f2ac49e4617e5f685e9e0f6af09,check kw_in_title-meta,0
68985f2ac49e4617e5f685e9e0f6af09,check kw_in_title-og,0
68985f2ac49e4617e5f685e9e0f6af09,check kw_in_title,1
68985f2ac49e4617e5f685e9e0f6af09,check canonical,0
6943448f18954517d2205061781ead14,check url_length,131
6943448f18954517d2205061781ead14,robots_txt,1
6943448f18954517d2205061781ead14,source top,1
6943448f18954517d2205061781ead14,source shop,0
6943448f18954517d2205061781ead14,source search engine,0
6943448f18954517d2205061781ead14,source not optimized,0
6943448f18954517d2205061781ead14,source news,1
6943448f18954517d2205061781ead14,source known,1
6943448f18954517d2205061781ead14,source company,0
6943448f18954517d2205061781ead14,source ads,0
6943448f18954517d2205061781ead14,check h1,0
6943448f18954517d2205061781ead14,check nofollow,1
6943448f18954517d2205061781ead14,check wordpress,0
6943448f18954517d2205061781ead14,check sitemap,0
6943448f18954517d2205061781ead14,check og,1
6943448f18954517d2205061781ead14,micros counter,0
6943448f18954517d2205061781ead14,micros,0
6943448f18954517d2205061781ead14,check https,1
6943448f18954517d2205061781ead14,tools ads count,0
6943448f18954517d2205061781ead14,tools ads,0
6943448f18954517d2205061781ead14,tools social count,0
6943448f18954517d2205061781ead14,tools social,0
6943448f18954517d2205061781ead14,tools content count,0
6943448f18954517d2205061781ead14,tools content,0
6943448f18954517d2205061781ead14,tools caching count,0
6943448f18954517d2205061781ead14,tools caching,0
6943448f18954517d2205061781ead14,tools seo count,0
6943448f18954517d2205061781ead14,tools seo,0
6943448f18954517d2205061781ead14,tools analytics count,0
6943448f18954517d2205061781ead14,tools analytics,0
6943448f18954517d2205061781ead14,check external links,18
6943448f18954517d2205061781ead14,check internal links,56
6943448f18954517d2205061781ead14,check title,1
6943448f18954517d2205061781ead14,check description,1
6943448f18954517d2205061781ead14,check viewport,1
6943448f18954517d2205061781ead14,check title_h1_match,0
6943448f18954517d2205061781ead14,check title_h1_identical,0
6943448f18954517d2205061781ead14,check kw_density,5.0
6943448f18954517d2205061781ead14,check word_count,40
6943448f18954517d2205061781ead14,check kw_count,2
6943448f18954517d2205061781ead14,check kw_in_url,1
6943448f18954517d2205061781ead14,check kw_in_description-og-name,0
6943448f18954517d2205061781ead14,check kw_in_description-og-property,1
6943448f18954517d2205061781ead14,check kw_in_href,10
6943448f18954517d2205061781ead14,check kw_in_link-text,1
6943448f18954517d2205061781ead14,check kw_in_source,12
6943448f18954517d2205061781ead14,check kw_in_meta-og,1
6943448f18954517d2205061781ead14,check kw_in_meta-description,1
6943448f18954517d2205061781ead14,check kw_in_meta-properties,0
6943448f18954517d2205061781ead14,check kw_in_meta-content,4
6943448f18954517d2205061781ead14,check kw_in_title-meta,0
6943448f18954517d2205061781ead14,check kw_in_title-og,0
6943448f18954517d2205061781ead14,check kw_in_title,1
6943448f18954517d2205061781ead14,check canonical,1
6980b74e8ff481ecc4f357b7b202d7b8,check url_length,30
6980b74e8ff481ecc4f357b7b202d7b8,robots_txt,1
6980b74e8ff481ecc4f357b7b202d7b8,check title_h1_identical,0
6980b74e8ff481ecc4f357b7b202d7b8,source top,0
6980b74e8ff481ecc4f357b7b202d7b8,source shop,0
6980b74e8ff481ecc4f357b7b202d7b8,source search engine,0
6980b74e8ff481ecc4f357b7b202d7b8,source not optimized,0
6980b74e8ff481ecc4f357b7b202d7b8,source news,0
6980b74e8ff481ecc4f357b7b202d7b8,source known,0
6980b74e8ff481ecc4f357b7b202d7b8,source company,0
6980b74e8ff481ecc4f357b7b202d7b8,source ads,0
6980b74e8ff481ecc4f357b7b202d7b8,check h1,1
6980b74e8ff481ecc4f357b7b202d7b8,check nofollow,0
6980b74e8ff481ecc4f357b7b202d7b8,check wordpress,0
6980b74e8ff481ecc4f357b7b202d7b8,check sitemap,1
6980b74e8ff481ecc4f357b7b202d7b8,check og,1
6980b74e8ff481ecc4f357b7b202d7b8,micros counter,0
6980b74e8ff481ecc4f357b7b202d7b8,micros,0
6980b74e8ff481ecc4f357b7b202d7b8,check https,1
6980b74e8ff481ecc4f357b7b202d7b8,tools ads count,0
6980b74e8ff481ecc4f357b7b202d7b8,tools ads,0
6980b74e8ff481ecc4f357b7b202d7b8,tools social count,0
6980b74e8ff481ecc4f357b7b202d7b8,tools social,0
6980b74e8ff481ecc4f357b7b202d7b8,tools content count,0
6980b74e8ff481ecc4f357b7b202d7b8,tools content,0
6980b74e8ff481ecc4f357b7b202d7b8,tools caching count,0
6980b74e8ff481ecc4f357b7b202d7b8,tools caching,0
6980b74e8ff481ecc4f357b7b202d7b8,tools seo count,0
6980b74e8ff481ecc4f357b7b202d7b8,tools seo,0
6980b74e8ff481ecc4f357b7b202d7b8,tools analytics count,0
6980b74e8ff481ecc4f357b7b202d7b8,tools analytics,0
6980b74e8ff481ecc4f357b7b202d7b8,check external links,18
6980b74e8ff481ecc4f357b7b202d7b8,check internal links,240
6980b74e8ff481ecc4f357b7b202d7b8,check title,1
6980b74e8ff481ecc4f357b7b202d7b8,check description,1
6980b74e8ff481ecc4f357b7b202d7b8,check viewport,1
6980b74e8ff481ecc4f357b7b202d7b8,check title_h1_match,1
6980b74e8ff481ecc4f357b7b202d7b8,check kw_density,39.277
6980b74e8ff481ecc4f357b7b202d7b8,check word_count,415
6980b74e8ff481ecc4f357b7b202d7b8,check kw_count,163
6980b74e8ff481ecc4f357b7b202d7b8,check kw_in_url,1
6980b74e8ff481ecc4f357b7b202d7b8,check kw_in_description-og-name,0
6980b74e8ff481ecc4f357b7b202d7b8,check kw_in_description-og-property,1
6980b74e8ff481ecc4f357b7b202d7b8,check kw_in_href,65
6980b74e8ff481ecc4f357b7b202d7b8,check kw_in_link-text,37
6980b74e8ff481ecc4f357b7b202d7b8,check kw_in_source,59
6980b74e8ff481ecc4f357b7b202d7b8,check kw_in_meta-og,1
6980b74e8ff481ecc4f357b7b202d7b8,check kw_in_meta-description,1
6980b74e8ff481ecc4f357b7b202d7b8,check kw_in_meta-properties,0
6980b74e8ff481ecc4f357b7b202d7b8,check kw_in_meta-content,5
6980b74e8ff481ecc4f357b7b202d7b8,check kw_in_title-meta,0
6980b74e8ff481ecc4f357b7b202d7b8,check kw_in_title-og,1
6980b74e8ff481ecc4f357b7b202d7b8,check kw_in_title,1
6980b74e8ff481ecc4f357b7b202d7b8,check canonical,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,check url_length,24
6a0f0fe26fb8b7dc081c86f1d216c0a3,robots_txt,1
6a0f0fe26fb8b7dc081c86f1d216c0a3,source top,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,source shop,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,source search engine,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,source not optimized,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,source news,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,source known,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,source company,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,source ads,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,check h1,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,check nofollow,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,check wordpress,1
6a0f0fe26fb8b7dc081c86f1d216c0a3,check sitemap,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,check og,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,micros counter,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,micros,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,check https,1
6a0f0fe26fb8b7dc081c86f1d216c0a3,tools ads count,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,tools ads,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,tools social count,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,tools social,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,tools content count,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,tools content,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,tools caching count,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,tools caching,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,tools seo count,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,tools seo,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,tools analytics count,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,tools analytics,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,check external links,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,check internal links,16
6a0f0fe26fb8b7dc081c86f1d216c0a3,check title,1
6a0f0fe26fb8b7dc081c86f1d216c0a3,check description,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,check viewport,1
6a0f0fe26fb8b7dc081c86f1d216c0a3,check title_h1_match,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,check title_h1_identical,0
6a0f0fe26fb8b7dc081c86f1d216c0a3,check kw_density,0.0
6a0f0fe26fb8b7dc081c86f1d216c0a3,check word_count,6
6a0f0fe26fb8b7dc081c86f1d216c0a3,check kw_count,0
